,Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Causeway Bay,Central,Mong Kok
1464,2018-01-04,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1465,2018-01-05,Daily Max,3.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,6.0,4.0,4.0
1466,2018-01-06,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
1467,2018-01-07,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1468,2018-01-08,Daily Max,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0
1469,2018-01-09,Daily Max,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0
1470,2018-01-10,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0
1471,2018-01-11,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0
1472,2018-01-12,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
1473,2018-01-13,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
1474,2018-01-14,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0
1475,2018-01-15,Daily Max,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0
1476,2018-01-16,Daily Max,6.0,6.0,6.0,5.0,6.0,6.0,9.0,8.0,5.0,5.0,5.0,7.0,7.0,6.0
1477,2018-01-17,Daily Max,10.0,7.0,9.0,8.0,11.0,11.0,11.0,11.0,11.0,8.0,8.0,10.0,9.0,11.0
1478,2018-01-18,Daily Max,6.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0
1479,2018-01-19,Daily Max,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
1480,2018-01-20,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
1481,2018-01-21,Daily Max,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,7.0,7.0,6.0
1482,2018-01-22,Daily Max,8.0,8.0,8.0,7.0,8.0,8.0,11.0,11.0,11.0,8.0,8.0,10.0,9.0,8.0
1483,2018-01-23,Daily Max,6.0,6.0,6.0,5.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0
1484,2018-01-24,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1485,2018-01-25,Daily Max,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
1486,2018-01-26,Daily Max,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0
1487,2018-01-27,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
1488,2018-01-28,Daily Max,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0
1489,2018-01-29,Daily Max,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0
1490,2018-01-30,Daily Max,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0
1491,2018-01-31,Daily Max,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
1492,2018-02-01,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0
1493,2018-02-02,Daily Max,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
1494,2018-02-03,Daily Max,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
1495,2018-02-04,Daily Max,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
1496,2018-02-05,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0
1497,2018-02-06,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0
1498,2018-02-07,Daily Max,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0
1499,2018-02-08,Daily Max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0
1500,2018-02-09,Daily Max,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0
1501,2018-02-10,Daily Max,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,9.0,7.0,6.0
1502,2018-02-11,Daily Max,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,9.0,6.0,6.0
1503,2018-02-12,Daily Max,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,9.0,6.0,6.0
1504,2018-02-13,Daily Max,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0
1505,2018-02-14,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0
1506,2018-02-15,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,7.0,6.0
1507,2018-02-16,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0
1508,2018-02-17,Daily Max,6.0,5.0,6.0,5.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0
1509,2018-02-18,Daily Max,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
1510,2018-02-19,Daily Max,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1511,2018-02-20,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0
1512,2018-02-21,Daily Max,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
1513,2018-02-22,Daily Max,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1514,2018-02-23,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
1515,2018-02-24,Daily Max,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0
1516,2018-02-25,Daily Max,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,7.0,5.0,5.0
1517,2018-02-26,Daily Max,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
1518,2018-02-27,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
1519,2018-02-28,Daily Max,6.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0
1520,2018-03-01,Daily Max,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0
1521,2018-03-02,Daily Max,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0
1522,2018-03-03,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,6.0,4.0,4.0
1523,2018-03-04,Daily Max,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0
1524,2018-03-05,Daily Max,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0
1525,2018-03-06,Daily Max,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
1526,2018-03-07,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
1527,2018-03-08,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0
1528,2018-03-09,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
1529,2018-03-10,Daily Max,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0
1530,2018-03-11,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
1531,2018-03-12,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
1532,2018-03-13,Daily Max,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
1533,2018-03-14,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
1534,2018-03-15,Daily Max,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0
1535,2018-03-16,Daily Max,5.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0
1536,2018-03-17,Daily Max,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
1537,2018-03-18,Daily Max,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
1538,2018-03-19,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
1539,2018-03-20,Daily Max,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0
1540,2018-03-21,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0
1541,2018-03-22,Daily Max,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1542,2018-03-23,Daily Max,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0
1543,2018-03-24,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
1544,2018-03-25,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
1545,2018-03-26,Daily Max,6.0,6.0,6.0,5.0,6.0,6.0,8.0,6.0,5.0,6.0,5.0,7.0,6.0,6.0
1546,2018-03-27,Daily Max,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,7.0,7.0
1547,2018-03-28,Daily Max,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
1548,2018-03-29,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1549,2018-03-30,Daily Max,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0
1550,2018-03-31,Daily Max,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
1551,2018-04-01,Daily Max,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0
1552,2018-04-02,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0
1553,2018-04-03,Daily Max,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
1554,2018-04-04,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
1555,2018-04-05,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
1556,2018-04-06,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,4.0
1557,2018-04-07,Daily Max,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0
1558,2018-04-08,Daily Max,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0
1559,2018-04-09,Daily Max,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0
1560,2018-04-10,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
1561,2018-04-11,Daily Max,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0
1562,2018-04-12,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0
1563,2018-04-13,Daily Max,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0
1564,2018-04-14,Daily Max,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0
1565,2018-04-15,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0
1566,2018-04-16,Daily Max,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0
1567,2018-04-17,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0
1568,2018-04-18,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0
1569,2018-04-19,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0
1570,2018-04-20,Daily Max,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0
1571,2018-04-21,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0
1572,2018-04-22,Daily Max,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0
1573,2018-04-23,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0
1574,2018-04-24,Daily Max,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0
1575,2018-04-25,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
1576,2018-04-26,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
1577,2018-04-27,Daily Max,5.0,6.0,5.0,5.0,6.0,6.0,5.0,8.0,8.0,4.0,5.0,5.0,4.0,6.0
1578,2018-04-28,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0
1579,2018-04-29,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
1580,2018-04-30,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0
1581,2018-05-01,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0
1582,2018-05-02,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
1583,2018-05-03,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,4.0,5.0,5.0,4.0,6.0
1584,2018-05-04,Daily Max,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,6.0
1585,2018-05-05,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
1586,2018-05-06,Daily Max,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
1587,2018-05-07,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
1588,2018-05-08,Daily Max,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
1589,2018-05-09,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
1590,2018-05-10,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
1591,2018-05-11,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
1592,2018-05-12,Daily Max,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
1593,2018-05-13,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0
1594,2018-05-14,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
1595,2018-05-15,Daily Max,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0
1596,2018-05-16,Daily Max,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0
1597,2018-05-17,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
1598,2018-05-18,Daily Max,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0
1599,2018-05-19,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
1600,2018-05-20,Daily Max,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0
1601,2018-05-21,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
1602,2018-05-22,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
1603,2018-05-23,Daily Max,6.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0
1604,2018-05-24,Daily Max,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0
1605,2018-05-25,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0
1606,2018-05-26,Daily Max,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0
1607,2018-05-27,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0
1608,2018-05-28,Daily Max,9.0,9.0,8.0,9.0,10.0,9.0,8.0,8.0,9.0,6.0,9.0,9.0,9.0,9.0
1609,2018-05-29,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,5.0,6.0,6.0,6.0,7.0
1610,2018-05-30,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
1611,2018-05-31,Daily Max,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0
1612,2018-06-01,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
1613,2018-06-02,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0
1614,2018-06-03,Daily Max,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
1615,2018-06-04,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0
1616,2018-06-05,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0
1617,2018-06-06,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0
1618,2018-06-07,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0
1619,2018-06-08,Daily Max,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
1620,2018-06-09,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0
1621,2018-06-10,Daily Max,8.0,7.0,6.0,6.0,6.0,5.0,6.0,8.0,8.0,4.0,6.0,8.0,8.0,6.0
1622,2018-06-11,Daily Max,8.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0,9.0,6.0,9.0,9.0,9.0,8.0
1623,2018-06-12,Daily Max,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0
1624,2018-06-13,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
1625,2018-06-14,Daily Max,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0
1626,2018-06-15,Daily Max,4.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
1627,2018-06-16,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0
1628,2018-06-17,Daily Max,4.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0
1629,2018-06-18,Daily Max,4.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
1630,2018-06-19,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0
1631,2018-06-20,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0
1632,2018-06-21,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0
1633,2018-06-22,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0
1634,2018-06-23,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0
1635,2018-06-24,Daily Max,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0
1636,2018-06-25,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0
1637,2018-06-26,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0
1638,2018-06-27,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0
1639,2018-06-28,Daily Max,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
1640,2018-06-29,Daily Max,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1641,2018-06-30,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
1642,2018-07-01,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
1643,2018-07-02,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
1644,2018-07-03,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
1645,2018-07-04,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0
1646,2018-07-05,Daily Max,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0
1647,2018-07-06,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
1648,2018-07-07,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
1649,2018-07-08,Daily Max,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
1650,2018-07-09,Daily Max,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0
1651,2018-07-10,Daily Max,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1652,2018-07-11,Daily Max,5.0,5.0,6.0,4.0,4.0,5.0,8.0,7.0,7.0,8.0,5.0,6.0,6.0,5.0
1653,2018-07-12,Daily Max,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
1654,2018-07-13,Daily Max,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
1655,2018-07-14,Daily Max,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
